format=1 tracks=9 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 157
BA    1   CR         0   TR  0   CH 16   End of track
BA   43   CR     37/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     25/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     19/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     77/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     13/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     79/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR       5/6   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     27/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     41/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     83/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR       7/8   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     85/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     43/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     29/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     11/12   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     89/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     15/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     91/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     23/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     31/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     47/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     95/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR         1   TR  3   CH  3   NT  Bb          71/96   voff=127
BA   43   CR         1   TR  6   CH  8   NT  Bb-         71/96   voff=127
BA   43   CR         1   TR  7   CH  9   NT  Bb-         71/96   voff=127
BA   43   CR         1   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR         1   TR  8   CH 10   NT  F#--        23/96   von=124   voff=124
BA   43   CR    1+1/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+1/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+1/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+1/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+5/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+1/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+7/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+1/12   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+3/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+5/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+11/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/8   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+13/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+7/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+5/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/6   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+17/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+3/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+19/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+5/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+7/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+11/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+23/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/4   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/4   TR  8   CH 10   NT  F#--        23/96   voff=124
BA   43   CR   1+25/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+13/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+9/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+7/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+29/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+5/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+31/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/3   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+11/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+17/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+35/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+3/8   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+37/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+19/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+13/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+5/12   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+41/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+7/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+43/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+11/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+15/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+23/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+47/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/2   TR  3   CH  3   NT  G-          47/96   voff=127
BA   43   CR     1+1/2   TR  6   CH  8   NT  G--         47/96   voff=127
BA   43   CR     1+1/2   TR  7   CH  9   NT  G--         47/96   voff=127
BA   43   CR     1+1/2   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+1/2   TR  8   CH 10   NT  F#--        23/96   voff=124
BA   43   CR   1+49/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+25/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+17/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+13/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+53/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+9/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+55/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR    1+7/12   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+19/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+29/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+59/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+5/8   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+61/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+31/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+21/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+2/3   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+65/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+11/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+67/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+17/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+23/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+35/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+71/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+3/4   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+3/4   TR  8   CH 10   NT  F#--        23/96   voff=124
BA   43   CR   1+73/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+37/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+25/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+19/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+77/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+13/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+79/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+5/6   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+27/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+41/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+83/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR     1+7/8   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+85/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+43/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+29/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+11/12   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+89/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+15/16   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+91/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+23/24   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+31/32   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+47/48   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR   1+95/96   TR  8   CH 10   ST &E9 &7F &7F
BA   43   CR         2   TR  8   CH 10   ST &E9 &57 &7F
BA   43   CR         2   TR  8   CH 10   NT  F#--        23/96   von=126   voff=126
BA   43   CR    2+1/96   TR  8   CH 10   ST &E9 &2E &7F
BA   43   CR    2+1/48   TR  8   CH 10   ST &E9 &05 &7F
BA   43   CR    2+1/32   TR  8   CH 10   ST &E9 &55 &7E
BA   43   CR    2+1/24   TR  8   CH 10   ST &E9 &2C &7E
BA   43   CR    2+5/96   TR  8   CH 10   ST &E9 &03 &7E
BA   43   CR    2+1/16   TR  8   CH 10   ST &E9 &5A &7D
BA   43   CR    2+7/96   TR  8   CH 10   ST &E9 &31 &7D
BA   43   CR    2+1/12   TR  8   CH 10   ST &E9 &08 &7D
BA   43   CR    2+3/32   TR  8   CH 10   ST &E9 &58 &7C
BA   43   CR    2+5/48   TR  8   CH 10   ST &E9 &2F &7C
BA   43   CR   2+11/96   TR  8   CH 10   ST &E9 &06 &7C
BA   43   CR     2+1/8   TR  8   CH 10   ST &E9 &5D &7B
BA   43   CR   2+13/96   TR  8   CH 10   ST &E9 &34 &7B
BA   43   CR    2+7/48   TR  8   CH 10   ST &E9 &0B &7B
BA   43   CR    2+5/32   TR  8   CH 10   ST &E9 &5C &7A
BA   43   CR     2+1/6   TR  8   CH 10   ST &E9 &33 &7A
BA   43   CR   2+17/96   TR  8   CH 10   ST &E9 &0A &7A
BA   43   CR    2+3/16   TR  8   CH 10   ST &E9 &61 &79
BA   43   CR   2+19/96   TR  8   CH 10   ST &E9 &38 &79
BA   43   CR    2+5/24   TR  8   CH 10   ST &E9 &0F &79
BA   43   CR    2+7/32   TR  8   CH 10   ST &E9 &5F &78
BA   43   CR   2+11/48   TR  8   CH 10   ST &E9 &36 &78
BA   43   CR   2+23/96   TR  8   CH 10   ST &E9 &0D &78
BA   43   CR     2+1/4   TR  8   CH 10   ST &E9 &64 &77
BA   43   CR     2+1/4   TR  8   CH 10   NT  F#--        23/96   voff=126
BA   43   CR   2+25/96   TR  8   CH 10   ST &E9 &3B &77
BA   43   CR   2+13/48   TR  8   CH 10   ST &E9 &12 &77
BA   43   CR    2+9/32   TR  8   CH 10   ST &E9 &62 &76
BA   43   CR    2+7/24   TR  8   CH 10   ST &E9 &3A &76
BA   43   CR   2+29/96   TR  8   CH 10   ST &E9 &11 &76
BA   43   CR    2+5/16   TR  8   CH 10   ST &E9 &68 &75
BA   43   CR   2+31/96   TR  8   CH 10   ST &E9 &3F &75
BA   43   CR     2+1/3   TR  8   CH 10   ST &E9 &16 &75
BA   43   CR   2+11/32   TR  8   CH 10   ST &E9 &66 &74
BA   43   CR   2+17/48   TR  8   CH 10   ST &E9 &3D &74
BA   43   CR   2+35/96   TR  8   CH 10   ST &E9 &14 &74
BA   43   CR     2+3/8   TR  8   CH 10   ST &E9 &6B &73
BA   43   CR   2+37/96   TR  8   CH 10   ST &E9 &42 &73
BA   43   CR   2+19/48   TR  8   CH 10   ST &E9 &19 &73
BA   43   CR   2+13/32   TR  8   CH 10   ST &E9 &69 &72
BA   43   CR    2+5/12   TR  8   CH 10   ST &E9 &40 &72
BA   43   CR   2+41/96   TR  8   CH 10   ST &E9 &17 &72
BA   43   CR    2+7/16   TR  8   CH 10   ST &E9 &6E &71
BA   43   CR   2+43/96   TR  8   CH 10   ST &E9 &45 &71
BA   43   CR   2+11/24   TR  8   CH 10   ST &E9 &1D &71
BA   43   CR   2+15/32   TR  8   CH 10   ST &E9 &6D &70
BA   43   CR   2+23/48   TR  8   CH 10   ST &E9 &44 &70
BA   43   CR   2+47/96   TR  8   CH 10   ST &E9 &1B &70
BA   43   CR     2+1/2   TR  3   CH  3   NT  G-          47/96   voff=127
BA   43   CR     2+1/2   TR  6   CH  8   NT  G--         47/96   voff=127
BA   43   CR     2+1/2   TR  7   CH  9   NT  G--         47/96   voff=127
BA   43   CR     2+1/2   TR  8   CH 10   ST &E9 &72 &6F
BA   43   CR     2+1/2   TR  8   CH 10   NT  F#--        23/96   voff=126
BA   43   CR   2+49/96   TR  8   CH 10   ST &E9 &49 &6F
BA   43   CR   2+25/48   TR  8   CH 10   ST &E9 &20 &6F
BA   43   CR   2+17/32   TR  8   CH 10   ST &E9 &70 &6E
BA   43   CR   2+13/24   TR  8   CH 10   ST &E9 &47 &6E
BA   43   CR   2+53/96   TR  8   CH 10   ST &E9 &1E &6E
BA   43   CR    2+9/16   TR  8   CH 10   ST &E9 &75 &6D
BA   43   CR   2+55/96   TR  8   CH 10   ST &E9 &4C &6D
BA   43   CR    2+7/12   TR  8   CH 10   ST &E9 &23 &6D
BA   43   CR   2+19/32   TR  8   CH 10   ST &E9 &74 &6C
BA   43   CR   2+29/48   TR  8   CH 10   ST &E9 &4B &6C
BA   43   CR   2+59/96   TR  8   CH 10   ST &E9 &22 &6C
BA   43   CR     2+5/8   TR  8   CH 10   ST &E9 &79 &6B
BA   43   CR   2+61/96   TR  8   CH 10   ST &E9 &50 &6B
BA   43   CR   2+31/48   TR  8   CH 10   ST &E9 &27 &6B
BA   43   CR   2+21/32   TR  8   CH 10   ST &E9 &77 &6A
BA   43   CR     2+2/3   TR  8   CH 10   ST &E9 &4E &6A
BA   43   CR   2+65/96   TR  8   CH 10   ST &E9 &25 &6A
BA   43   CR   2+11/16   TR  8   CH 10   ST &E9 &7C &69
BA   43   CR   2+67/96   TR  8   CH 10   ST &E9 &53 &69
BA   43   CR   2+17/24   TR  8   CH 10   ST &E9 &23 &69
BA   43   CR   2+23/32   TR  8   CH 10   ST &E9 &7A &68
BA   43   CR   2+35/48   TR  8   CH 10   ST &E9 &51 &68
BA   43   CR   2+71/96   TR  8   CH 10   ST &E9 &28 &68
BA   43   CR     2+3/4   TR  8   CH 10   ST &E9 &00 &68
BA   43   CR     2+3/4   TR  8   CH 10   NT  F#--        23/96   voff=126
BA   43   CR   2+73/96   TR  8   CH 10   ST &E9 &57 &67
BA   43   CR   2+37/48   TR  8   CH 10   ST &E9 &27 &67
BA   43   CR   2+25/32   TR  8   CH 10   ST &E9 &7E &66
BA   43   CR   2+19/24   TR  8   CH 10   ST &E9 &55 &66
BA   43   CR   2+77/96   TR  8   CH 10   ST &E9 &2C &66
BA   43   CR   2+13/16   TR  8   CH 10   ST &E9 &03 &66
BA   43   CR   2+79/96   TR  8   CH 10   ST &E9 &5A &65
BA   43   CR     2+5/6   TR  8   CH 10   ST &E9 &2A &65
BA   43   CR   2+27/32   TR  8   CH 10   ST &E9 &01 &65
BA   43   CR   2+41/48   TR  8   CH 10   ST &E9 &58 &64
BA   43   CR   2+83/96   TR  8   CH 10   ST &E9 &2F &64
BA   43   CR     2+7/8   TR  8   CH 10   ST &E9 &06 &64
BA   43   CR   2+85/96   TR  8   CH 10   ST &E9 &5D &63
BA   43   CR   2+43/48   TR  8   CH 10   ST &E9 &2E &63
BA   43   CR   2+29/32   TR  8   CH 10   ST &E9 &05 &63
BA   43   CR   2+11/12   TR  8   CH 10   ST &E9 &5C &62
BA   43   CR   2+89/96   TR  8   CH 10   ST &E9 &33 &62
BA   43   CR   2+15/16   TR  8   CH 10   ST &E9 &0A &62
BA   43   CR   2+91/96   TR  8   CH 10   ST &E9 &61 &61
BA   43   CR   2+23/24   TR  8   CH 10   ST &E9 &31 &61
BA   43   CR   2+31/32   TR  8   CH 10   ST &E9 &08 &61
BA   43   CR   2+47/48   TR  8   CH 10   ST &E9 &5F &60
BA   43   CR   2+95/96   TR  8   CH 10   ST &E9 &36 &60
BA   43   CR         3   TR  3   CH  3   NT  Bb          71/96   voff=127
BA   43   CR         3   TR  6   CH  8   NT  Bb-         71/96   voff=127
BA   43   CR         3   TR  7   CH  9   NT  Bb-         71/96   voff=127
BA   43   CR         3   TR  8   CH 10   ST &E9 &0D &60
BA   43   CR         3   TR  8   CH 10   NT  F#--        23/96   voff=126
BA   43   CR    3+1/96   TR  8   CH 10   ST &E9 &64 &5F
BA   43   CR    3+1/48   TR  8   CH 10   ST &E9 &34 &5F
BA   43   CR    3+1/32   TR  8   CH 10   ST &E9 &0B &5F
BA   43   CR    3+1/24   TR  8   CH 10   ST &E9 &62 &5E
BA   43   CR    3+5/96   TR  8   CH 10   ST &E9 &3A &5E
BA   43   CR    3+1/16   TR  8   CH 10   ST &E9 &11 &5E
BA   43   CR    3+7/96   TR  8   CH 10   ST &E9 &68 &5D
BA   43   CR    3+1/12   TR  8   CH 10   ST &E9 &38 &5D
BA   43   CR    3+3/32   TR  8   CH 10   ST &E9 &0F &5D
BA   43   CR    3+5/48   TR  8   CH 10   ST &E9 &66 &5C
BA   43   CR   3+11/96   TR  8   CH 10   ST &E9 &3D &5C
BA   43   CR     3+1/8   TR  8   CH 10   ST &E9 &14 &5C
BA   43   CR   3+13/96   TR  8   CH 10   ST &E9 &6B &5B
BA   43   CR    3+7/48   TR  8   CH 10   ST &E9 &3B &5B
BA   43   CR    3+5/32   TR  8   CH 10   ST &E9 &12 &5B
BA   43   CR     3+1/6   TR  8   CH 10   ST &E9 &69 &5A
BA   43   CR   3+17/96   TR  8   CH 10   ST &E9 &40 &5A
BA   43   CR    3+3/16   TR  8   CH 10   ST &E9 &17 &5A
BA   43   CR   3+19/96   TR  8   CH 10   ST &E9 &6E &59
BA   43   CR    3+5/24   TR  8   CH 10   ST &E9 &3F &59
BA   43   CR    3+7/32   TR  8   CH 10   ST &E9 &16 &59
BA   43   CR   3+11/48   TR  8   CH 10   ST &E9 &6D &58
BA   43   CR   3+23/96   TR  8   CH 10   ST &E9 &44 &58
BA   43   CR     3+1/4   TR  8   CH 10   ST &E9 &1B &58
BA   43   CR     3+1/4   TR  8   CH 10   NT  F#--        23/96   voff=126
BA   43   CR   3+25/96   TR  8   CH 10   ST &E9 &72 &57
BA   43   CR   3+13/48   TR  8   CH 10   ST &E9 &42 &57
BA   43   CR    3+9/32   TR  8   CH 10   ST &E9 &19 &57
BA   43   CR    3+7/24   TR  8   CH 10   ST &E9 &70 &56
BA   43   CR   3+29/96   TR  8   CH 10   ST &E9 &47 &56
BA   43   CR    3+5/16   TR  8   CH 10   ST &E9 &1E &56
BA   43   CR   3+31/96   TR  8   CH 10   ST &E9 &75 &55
BA   43   CR     3+1/3   TR  8   CH 10   ST &E9 &45 &55
BA   43   CR   3+11/32   TR  8   CH 10   ST &E9 &1D &55
BA   43   CR   3+17/48   TR  8   CH 10   ST &E9 &74 &54
BA   43   CR   3+35/96   TR  8   CH 10   ST &E9 &4B &54
BA   43   CR     3+3/8   TR  8   CH 10   ST &E9 &22 &54
BA   43   CR   3+37/96   TR  8   CH 10   ST &E9 &72 &53
BA   43   CR   3+19/48   TR  8   CH 10   ST &E9 &49 &53
BA   43   CR   3+13/32   TR  8   CH 10   ST &E9 &20 &53
BA   43   CR    3+5/12   TR  8   CH 10   ST &E9 &77 &52
BA   43   CR   3+41/96   TR  8   CH 10   ST &E9 &4E &52
BA   43   CR    3+7/16   TR  8   CH 10   ST &E9 &25 &52
BA   43   CR   3+43/96   TR  8   CH 10   ST &E9 &75 &51
BA   43   CR   3+11/24   TR  8   CH 10   ST &E9 &4C &51
BA   43   CR   3+15/32   TR  8   CH 10   ST &E9 &23 &51
BA   43   CR   3+23/48   TR  8   CH 10   ST &E9 &7A &50
BA   43   CR   3+47/96   TR  8   CH 10   ST &E9 &51 &50
BA   43   CR     3+1/2   TR  3   CH  3   NT  G-          47/96   voff=127
BA   43   CR     3+1/2   TR  6   CH  8   NT  G--         47/96   voff=127
BA   43   CR     3+1/2   TR  7   CH  9   NT  G--         47/96   voff=127
BA   43   CR     3+1/2   TR  8   CH 10   ST &E9 &28 &50
BA   43   CR     3+1/2   TR  8   CH 10   NT  F#--        23/96   von=127   voff=127
BA   43   CR   3+49/96   TR  8   CH 10   ST &E9 &79 &4F
BA   43   CR   3+25/48   TR  8   CH 10   ST &E9 &50 &4F
BA   43   CR   3+17/32   TR  8   CH 10   ST &E9 &27 &4F
BA   43   CR   3+13/24   TR  8   CH 10   ST &E9 &7E &4E
BA   43   CR   3+53/96   TR  8   CH 10   ST &E9 &55 &4E
BA   43   CR    3+9/16   TR  8   CH 10   ST &E9 &2C &4E
BA   43   CR   3+55/96   TR  8   CH 10   ST &E9 &7C &4D
BA   43   CR    3+7/12   TR  8   CH 10   ST &E9 &53 &4D
BA   43   CR   3+19/32   TR  8   CH 10   ST &E9 &2A &4D
BA   43   CR   3+29/48   TR  8   CH 10   ST &E9 &01 &4D
BA   43   CR   3+59/96   TR  8   CH 10   ST &E9 &58 &4C
BA   43   CR     3+5/8   TR  8   CH 10   ST &E9 &2F &4C
BA   43   CR   3+61/96   TR  8   CH 10   ST &E9 &00 &4C
BA   43   CR   3+31/48   TR  8   CH 10   ST &E9 &57 &4B
BA   43   CR   3+21/32   TR  8   CH 10   ST &E9 &2E &4B
BA   43   CR     3+2/3   TR  8   CH 10   ST &E9 &05 &4B
BA   43   CR   3+65/96   TR  8   CH 10   ST &E9 &5C &4A
BA   43   CR   3+11/16   TR  8   CH 10   ST &E9 &33 &4A
BA   43   CR   3+67/96   TR  8   CH 10   ST &E9 &03 &4A
BA   43   CR   3+17/24   TR  8   CH 10   ST &E9 &5A &49
BA   43   CR   3+23/32   TR  8   CH 10   ST &E9 &31 &49
BA   43   CR   3+35/48   TR  8   CH 10   ST &E9 &08 &49
BA   43   CR   3+71/96   TR  8   CH 10   ST &E9 &5F &48
BA   43   CR     3+3/4   TR  8   CH 10   ST &E9 &36 &48
BA   43   CR     3+3/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   43   CR   3+73/96   TR  8   CH 10   ST &E9 &06 &48
BA   43   CR   3+37/48   TR  8   CH 10   ST &E9 &5D &47
BA   43   CR   3+25/32   TR  8   CH 10   ST &E9 &34 &47
BA   43   CR   3+19/24   TR  8   CH 10   ST &E9 &0B &47
BA   43   CR   3+77/96   TR  8   CH 10   ST &E9 &62 &46
BA   43   CR   3+13/16   TR  8   CH 10   ST &E9 &3A &46
BA   43   CR   3+79/96   TR  8   CH 10   ST &E9 &0A &46
BA   43   CR     3+5/6   TR  8   CH 10   ST &E9 &61 &45
BA   43   CR   3+27/32   TR  8   CH 10   ST &E9 &38 &45
BA   43   CR   3+41/48   TR  8   CH 10   ST &E9 &0F &45
BA   43   CR   3+83/96   TR  8   CH 10   ST &E9 &66 &44
BA   43   CR     3+7/8   TR  8   CH 10   ST &E9 &3D &44
BA   43   CR   3+85/96   TR  8   CH 10   ST &E9 &0D &44
BA   43   CR   3+43/48   TR  8   CH 10   ST &E9 &64 &43
BA   43   CR   3+29/32   TR  8   CH 10   ST &E9 &3B &43
BA   43   CR   3+11/12   TR  8   CH 10   ST &E9 &12 &43
BA   43   CR   3+89/96   TR  8   CH 10   ST &E9 &69 &42
BA   43   CR   3+15/16   TR  8   CH 10   ST &E9 &40 &42
BA   43   CR   3+91/96   TR  8   CH 10   ST &E9 &11 &42
BA   43   CR   3+23/24   TR  8   CH 10   ST &E9 &68 &41
BA   43   CR   3+31/32   TR  8   CH 10   ST &E9 &3F &41
BA   43   CR   3+47/48   TR  8   CH 10   ST &E9 &16 &41
BA   43   CR   3+95/96   TR  8   CH 10   ST &E9 &6D &40

BA   44   CR         0   TR  3   CH  3   NT  G-          47/96   voff=127
BA   44   CR         0   TR  6   CH  8   NT  G--         47/96   voff=127
BA   44   CR         0   TR  7   CH  9   NT  G--         47/96   voff=127
BA   44   CR         0   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR         0   TR  8   CH 10   NT  C--         23/96   voff=127
BA   44   CR         0   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   44   CR      1/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      1/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      1/32   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      1/24   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      5/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      1/16   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      7/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      1/12   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      3/32   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      5/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     11/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR       1/8   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     13/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      7/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      5/32   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR       1/6   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     17/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      3/16   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     19/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      5/24   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      7/32   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     11/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     23/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR       1/4   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR       1/4   TR  8   CH 10   NT  F#--        23/96   voff=127
BA   44   CR     25/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     13/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      9/32   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      7/24   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     29/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR      5/16   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     31/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR       1/3   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     11/32   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     17/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     35/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR       3/8   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     37/96   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     19/48   TR  8   CH 10   ST &E9 &00 &00
BA   44   CR     13/32   TR  8   CH 10   ST &E9 &00 &00
