format=1 tracks=13 division=96

BA    1   CR         0   TR  0   CH 16   Tempo 119
BA    1   CR         0   TR  1   CH 16   Text type 3: "MIDI out"
BA   29   CR         2   TR  9   CH 10   NT  D--          1/16   von=98   voff=0
BA   29   CR         2   TR 11   CH 15   NT  E--         23/48   voff=0
BA   29   CR         2   TR 12   CH 14   NT  B         1+23/48   voff=0
BA   29   CR         2   TR 12   CH 14   NT  B-        1+23/48   voff=0
BA   29   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=74   voff=0
BA   29   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   29   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   29   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   29   CR         3   TR  9   CH 10   NT  D--          1/16   von=101   voff=0
BA   29   CR         3   TR 11   CH 15   NT  E--         23/48   voff=0
BA   29   CR     3+1/2   TR  1   CH  1   NT  E''         23/48   von=67   voff=0
BA   29   CR     3+1/2   TR  2   CH  2   NT  B'          23/48   voff=0
BA   29   CR     3+1/2   TR  2   CH  2   NT  E''         23/48   voff=0
BA   29   CR     3+1/2   TR  3   CH  3   NT  E'          23/48   voff=0
BA   29   CR     3+1/2   TR  6   CH  9   NT  E'          23/48   voff=0
BA   29   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=74   voff=0
BA   29   CR     3+1/2   TR 12   CH 14   NT  E'          11/48   voff=0
BA   29   CR     3+1/2   TR 12   CH 14   NT  E           11/48   voff=0
BA   29   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   29   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   30   CR         0   TR  1   CH  1   NT  E''       3+23/48   von=80   voff=0
BA   30   CR         0   TR  2   CH  2   NT  E''       3+23/48   voff=0
BA   30   CR         0   TR  2   CH  2   NT  B'        3+23/48   voff=0
BA   30   CR         0   TR  3   CH  3   NT  E'        3+23/48   voff=0
BA   30   CR         0   TR  6   CH  9   NT  E'        3+23/48   voff=0
BA   30   CR         0   TR  9   CH 10   NT  D--          1/16   von=97   voff=0
BA   30   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   30   CR         0   TR 11   CH 15   NT  E--         23/48   voff=0
BA   30   CR         0   TR 12   CH 14   NT  E'        9+47/48   voff=0
BA   30   CR         0   TR 12   CH 14   NT  E         9+47/48   voff=0
BA   30   CR       3/8   TR 12   CH 14   Channel volume 125
BA   30   CR     37/96   TR 12   CH 14   Channel volume 124
BA   30   CR     13/32   TR 12   CH 14   Channel volume 123
BA   30   CR      5/12   TR 12   CH 14   Channel volume 122
BA   30   CR     41/96   TR 12   CH 14   Channel volume 121
BA   30   CR      7/16   TR 12   CH 14   Channel volume 120
BA   30   CR     43/96   TR 12   CH 14   Channel volume 119
BA   30   CR     11/24   TR 12   CH 14   Channel volume 118
BA   30   CR     23/48   TR 12   CH 14   Channel volume 117
BA   30   CR     47/96   TR 12   CH 14   Channel volume 116
BA   30   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=74   voff=0
BA   30   CR       1/2   TR 12   CH 14   Channel volume 115
BA   30   CR     49/96   TR 12   CH 14   Channel volume 114
BA   30   CR     25/48   TR 12   CH 14   Channel volume 113
BA   30   CR     13/24   TR 12   CH 14   Channel volume 112
BA   30   CR     53/96   TR 12   CH 14   Channel volume 111
BA   30   CR      9/16   TR 12   CH 14   Channel volume 110
BA   30   CR     55/96   TR 12   CH 14   Channel volume 109
BA   30   CR      7/12   TR 12   CH 14   Channel volume 108
BA   30   CR     19/32   TR 12   CH 14   Channel volume 107
BA   30   CR     59/96   TR 12   CH 14   Channel volume 106
BA   30   CR       5/8   TR 12   CH 14   Channel volume 105
BA   30   CR     61/96   TR 12   CH 14   Channel volume 104
BA   30   CR     31/48   TR 12   CH 14   Channel volume 103
BA   30   CR     21/32   TR 12   CH 14   Channel volume 102
BA   30   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR     65/96   TR 12   CH 14   Channel volume 101
BA   30   CR     11/16   TR 12   CH 14   Channel volume 100
BA   30   CR     67/96   TR 12   CH 14   Channel volume 99
BA   30   CR     17/24   TR 12   CH 14   Channel volume 98
BA   30   CR     23/32   TR 12   CH 14   Channel volume 97
BA   30   CR     35/48   TR 12   CH 14   Channel volume 96
BA   30   CR       3/4   TR 12   CH 14   Channel volume 95
BA   30   CR     73/96   TR 12   CH 14   Channel volume 94
BA   30   CR     37/48   TR 12   CH 14   Channel volume 93
BA   30   CR     25/32   TR 12   CH 14   Channel volume 92
BA   30   CR     19/24   TR 12   CH 14   Channel volume 91
BA   30   CR     13/16   TR 12   CH 14   Channel volume 90
BA   30   CR     79/96   TR 12   CH 14   Channel volume 89
BA   30   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR       5/6   TR 12   CH 14   Channel volume 88
BA   30   CR     27/32   TR 12   CH 14   Channel volume 87
BA   30   CR     41/48   TR 12   CH 14   Channel volume 86
BA   30   CR     83/96   TR 12   CH 14   Channel volume 85
BA   30   CR     85/96   TR 12   CH 14   Channel volume 84
BA   30   CR     43/48   TR 12   CH 14   Channel volume 83
BA   30   CR     29/32   TR 12   CH 14   Channel volume 82
BA   30   CR     11/12   TR 12   CH 14   Channel volume 81
BA   30   CR     89/96   TR 12   CH 14   Channel volume 80
BA   30   CR     91/96   TR 12   CH 14   Channel volume 79
BA   30   CR     23/24   TR 12   CH 14   Channel volume 78
BA   30   CR     31/32   TR 12   CH 14   Channel volume 77
BA   30   CR     47/48   TR 12   CH 14   Channel volume 76
BA   30   CR     95/96   TR 12   CH 14   Channel volume 75
BA   30   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   30   CR         1   TR  9   CH 10   NT  D--          1/16   von=74   voff=0
BA   30   CR         1   TR 11   CH 15   NT  E--         23/48   voff=0
BA   30   CR         1   TR 12   CH 14   Channel volume 74
BA   30   CR    1+1/48   TR 12   CH 14   Channel volume 73
BA   30   CR    1+1/32   TR 12   CH 14   Channel volume 72
BA   30   CR    1+1/24   TR 12   CH 14   Channel volume 71
BA   30   CR    1+5/96   TR 12   CH 14   Channel volume 70
BA   30   CR    1+1/16   TR 12   CH 14   Channel volume 69
BA   30   CR    1+1/12   TR 12   CH 14   Channel volume 68
BA   30   CR    1+3/32   TR 12   CH 14   Channel volume 67
BA   30   CR    1+5/48   TR 12   CH 14   Channel volume 66
BA   30   CR   1+11/96   TR 12   CH 14   Channel volume 65
BA   30   CR     1+1/8   TR 12   CH 14   Channel volume 64
BA   30   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   1+25/96   TR 12   CH 14   Channel volume 65
BA   30   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR     1+3/8   TR 12   CH 14   Channel volume 66
BA   30   CR   1+47/96   TR 12   CH 14   Channel volume 67
BA   30   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   1+19/32   TR 12   CH 14   Channel volume 68
BA   30   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   1+17/24   TR 12   CH 14   Channel volume 69
BA   30   CR   1+13/16   TR 12   CH 14   Channel volume 70
BA   30   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   1+89/96   TR 12   CH 14   Channel volume 71
BA   30   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   30   CR         2   TR  9   CH 10   NT  D--          1/16   von=104   voff=0
BA   30   CR         2   TR 11   CH 15   NT  D--         23/48   voff=0
BA   30   CR    2+1/32   TR 12   CH 14   Channel volume 72
BA   30   CR    2+7/48   TR 12   CH 14   Channel volume 73
BA   30   CR     2+1/4   TR 12   CH 14   Channel volume 74
BA   30   CR   2+35/96   TR 12   CH 14   Channel volume 75
BA   30   CR   2+23/48   TR 12   CH 14   Channel volume 76
BA   30   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=74   voff=0
BA   30   CR    2+7/12   TR 12   CH 14   Channel volume 77
BA   30   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   2+67/96   TR 12   CH 14   Channel volume 78
BA   30   CR   2+77/96   TR 12   CH 14   Channel volume 79
BA   30   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   2+11/12   TR 12   CH 14   Channel volume 80
BA   30   CR         3   TR  8   CH  8   NT  G#-         11/48   von=102   voff=0
BA   30   CR         3   TR  8   CH  8   NT  E           11/48   voff=0
BA   30   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   30   CR         3   TR  9   CH 10   NT  D--          1/16   von=102   voff=0
BA   30   CR         3   TR 11   CH 15   NT  D--         23/48   voff=0
BA   30   CR    3+1/48   TR 12   CH 14   Channel volume 81
BA   30   CR   3+13/96   TR 12   CH 14   Channel volume 82
BA   30   CR   3+23/96   TR 12   CH 14   Channel volume 83
BA   30   CR     3+1/4   TR  8   CH  8   NT  F#          11/48   voff=0
BA   30   CR     3+1/4   TR  8   CH  8   NT  A-          11/48   voff=0
BA   30   CR   3+17/48   TR 12   CH 14   Channel volume 84
BA   30   CR   3+15/32   TR 12   CH 14   Channel volume 85
BA   30   CR     3+1/2   TR  8   CH  8   NT  B-          11/48   voff=0
BA   30   CR     3+1/2   TR  8   CH  8   NT  G#          11/48   voff=0
BA   30   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=74   voff=0
BA   30   CR   3+55/96   TR 12   CH 14   Channel volume 86
BA   30   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   3+11/16   TR 12   CH 14   Channel volume 87
BA   30   CR     3+3/4   TR  8   CH  8   NT  E           11/48   voff=0
BA   30   CR     3+3/4   TR  8   CH  8   NT  B           11/48   voff=0
BA   30   CR   3+19/24   TR 12   CH 14   Channel volume 88
BA   30   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   30   CR   3+29/32   TR 12   CH 14   Channel volume 89

BA   31   CR         0   TR  8   CH  8   NT  G#          11/48   voff=0
BA   31   CR         0   TR  8   CH  8   NT  B-          11/48   voff=0
BA   31   CR         0   TR  9   CH 10   NT  D--          1/16   von=100   voff=0
BA   31   CR         0   TR  9   CH 10   NT  C--          1/16   voff=0
BA   31   CR         0   TR 11   CH 15   NT  D--         23/48   voff=0
BA   31   CR      1/96   TR 12   CH 14   Channel volume 90
BA   31   CR       1/8   TR 12   CH 14   Channel volume 91
BA   31   CR     11/48   TR 12   CH 14   Channel volume 92
BA   31   CR       1/4   TR  8   CH  8   NT  A           11/48   voff=0
BA   31   CR       1/4   TR  8   CH  8   NT  C#          11/48   voff=0
BA   31   CR     11/32   TR 12   CH 14   Channel volume 93
BA   31   CR     11/24   TR 12   CH 14   Channel volume 94
BA   31   CR       1/2   TR  8   CH  8   NT  D           11/48   voff=0
BA   31   CR       1/2   TR  8   CH  8   NT  B           11/48   voff=0
BA   31   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   31   CR      9/16   TR 12   CH 14   Channel volume 95
BA   31   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR     65/96   TR 12   CH 14   Channel volume 96
BA   31   CR       3/4   TR  8   CH  8   NT  G#          11/48   voff=0
BA   31   CR       3/4   TR  8   CH  8   NT  E'          11/48   voff=0
BA   31   CR     25/32   TR 12   CH 14   Channel volume 97
BA   31   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR     43/48   TR 12   CH 14   Channel volume 98
BA   31   CR         1   TR  8   CH  8   NT  C#'         11/48   voff=0
BA   31   CR         1   TR  8   CH  8   NT  E           11/48   voff=0
BA   31   CR         1   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   31   CR         1   TR 11   CH 15   NT  D--         23/48   voff=0
BA   31   CR         1   TR 12   CH 14   Channel volume 99
BA   31   CR   1+11/96   TR 12   CH 14   Channel volume 100
BA   31   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   31   CR    1+7/32   TR 12   CH 14   Channel volume 101
BA   31   CR     1+1/4   TR  8   CH  8   NT  F#          11/48   voff=0
BA   31   CR     1+1/4   TR  8   CH  8   NT  D'          11/48   voff=0
BA   31   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR     1+1/3   TR 12   CH 14   Channel volume 102
BA   31   CR   1+43/96   TR 12   CH 14   Channel volume 103
BA   31   CR     1+1/2   TR  8   CH  8   NT  G#          11/48   voff=0
BA   31   CR     1+1/2   TR  8   CH  8   NT  E'          11/48   voff=0
BA   31   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR   1+53/96   TR 12   CH 14   Channel volume 104
BA   31   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR     1+2/3   TR 12   CH 14   Channel volume 105
BA   31   CR     1+3/4   TR  8   CH  8   NT  D'          11/48   voff=0
BA   31   CR     1+3/4   TR  8   CH  8   NT  B'          11/48   voff=0
BA   31   CR   1+37/48   TR 12   CH 14   Channel volume 106
BA   31   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR   1+85/96   TR 12   CH 14   Channel volume 107
BA   31   CR   1+95/96   TR 12   CH 14   Channel volume 108
BA   31   CR         2   TR  7   CH 11   NT  C#        3+47/48   voff=0
BA   31   CR         2   TR  7   CH 11   NT  E         3+47/48   voff=0
BA   31   CR         2   TR  7   CH 11   NT  E'        3+47/48   voff=0
BA   31   CR         2   TR  7   CH 11   NT  C#'       3+47/48   voff=0
BA   31   CR         2   TR  8   CH  8   NT  E'        3+47/48   voff=0
BA   31   CR         2   TR  8   CH  8   NT  A'        3+47/48   voff=0
BA   31   CR         2   TR  9   CH 10   NT  G-           1/16   von=127   voff=0
BA   31   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   31   CR         2   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   31   CR         2   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   31   CR    2+5/48   TR 12   CH 14   Channel volume 109
BA   31   CR    2+5/24   TR 12   CH 14   Channel volume 110
BA   31   CR   2+31/96   TR 12   CH 14   Channel volume 111
BA   31   CR    2+7/16   TR 12   CH 14   Channel volume 112
BA   31   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   31   CR   2+13/24   TR 12   CH 14   Channel volume 113
BA   31   CR   2+21/32   TR 12   CH 14   Channel volume 114
BA   31   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR   2+73/96   TR 12   CH 14   Channel volume 115
BA   31   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR     2+7/8   TR 12   CH 14   Channel volume 116
BA   31   CR   2+47/48   TR 12   CH 14   Channel volume 117
BA   31   CR         3   TR  9   CH 10   NT  D--          1/16   von=101   voff=0
BA   31   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   31   CR         3   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   31   CR    3+3/32   TR 12   CH 14   Channel volume 118
BA   31   CR   3+19/96   TR 12   CH 14   Channel volume 119
BA   31   CR    3+5/16   TR 12   CH 14   Channel volume 120
BA   31   CR   3+41/96   TR 12   CH 14   Channel volume 121
BA   31   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   31   CR   3+17/32   TR 12   CH 14   Channel volume 122
BA   31   CR   3+31/48   TR 12   CH 14   Channel volume 123
BA   31   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR     3+3/4   TR 12   CH 14   Channel volume 124
BA   31   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   31   CR   3+83/96   TR 12   CH 14   Channel volume 125
BA   31   CR   3+31/32   TR 12   CH 14   Channel volume 126

BA   32   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   32   CR         0   TR  9   CH 10   NT  D--          1/16   von=106   voff=0
BA   32   CR         0   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   32   CR      1/12   TR 12   CH 14   Channel volume 127
BA   32   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   32   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   32   CR         1   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   32   CR         1   TR 11   CH 15   NT  C#--        23/48   voff=0
BA   32   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR         2   TR  7   CH 11   NT  D'        3+47/48   voff=0
BA   32   CR         2   TR  7   CH 11   NT  F#'       3+47/48   voff=0
BA   32   CR         2   TR  7   CH 11   NT  F#        3+47/48   voff=0
BA   32   CR         2   TR  7   CH 11   NT  D         3+47/48   voff=0
BA   32   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   32   CR         2   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   32   CR         2   TR 11   CH 15   NT  D--         23/48   voff=0
BA   32   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   32   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR         3   TR  9   CH 10   NT  D--          1/16   von=102   voff=0
BA   32   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   32   CR         3   TR 11   CH 15   NT  D--         23/48   voff=0
BA   32   CR     3+1/2   TR  7   CH 11   NT  G#          11/48   voff=0
BA   32   CR     3+1/2   TR  7   CH 11   NT  G#'         11/48   voff=0
BA   32   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   32   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   32   CR     3+3/4   TR  7   CH 11   NT  A           11/48   voff=0
BA   32   CR     3+3/4   TR  7   CH 11   NT  A'          11/48   voff=0
BA   32   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   33   CR         0   TR  7   CH 11   NT  B'        1+23/48   voff=0
BA   33   CR         0   TR  7   CH 11   NT  B         1+23/48   voff=0
BA   33   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   33   CR         0   TR  9   CH 10   NT  D--          1/16   von=106   voff=0
BA   33   CR         0   TR 11   CH 15   NT  D--         23/48   voff=0
BA   33   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   33   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   33   CR         1   TR  9   CH 10   NT  D--          1/16   von=75   voff=0
BA   33   CR         1   TR 11   CH 15   NT  D--         23/48   voff=0
BA   33   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR     1+1/2   TR  7   CH 11   NT  A           11/48   voff=0
BA   33   CR     1+1/2   TR  7   CH 11   NT  A'          11/48   voff=0
BA   33   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR     1+3/4   TR  7   CH 11   NT  G#          11/48   voff=0
BA   33   CR     1+3/4   TR  7   CH 11   NT  G#'         11/48   voff=0
BA   33   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   33   CR         2   TR  7   CH 11   NT  A'        3+47/48   voff=0
BA   33   CR         2   TR  7   CH 11   NT  E'        3+47/48   voff=0
BA   33   CR         2   TR  7   CH 11   NT  C#'       3+47/48   voff=0
BA   33   CR         2   TR  7   CH 11   NT  C#        3+47/48   voff=0
BA   33   CR         2   TR  7   CH 11   NT  E         3+47/48   voff=0
BA   33   CR         2   TR  7   CH 11   NT  A         3+47/48   voff=0
BA   33   CR         2   TR  9   CH 10   NT  D--          1/16   von=107   voff=0
BA   33   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   33   CR         2   TR 11   CH 15   NT  A---        23/48   voff=0
BA   33   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   33   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR         3   TR  8   CH  8   NT  E           35/48   voff=0
BA   33   CR         3   TR  9   CH 10   NT  D--          1/16   von=111   voff=0
BA   33   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   33   CR         3   TR 11   CH 15   NT  A---        23/48   voff=0
BA   33   CR         3   TR 12   CH 14   NT  C#-         35/48   voff=0
BA   33   CR         3   TR 12   CH 14   NT  C#          35/48   voff=0
BA   33   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   33   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   33   CR     3+3/4   TR  8   CH  8   NT  E             1/6   voff=0
BA   33   CR     3+3/4   TR 12   CH 14   NT  C#          11/48   voff=0
BA   33   CR     3+3/4   TR 12   CH 14   NT  C#-         11/48   voff=0
BA   33   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   34   CR         0   TR  8   CH  8   NT  A           35/48   voff=0
BA   34   CR         0   TR  9   CH 10   NT  D--          1/16   von=105   voff=0
BA   34   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   34   CR         0   TR 11   CH 15   NT  A---        23/48   voff=0
BA   34   CR         0   TR 12   CH 14   NT  E-          35/48   voff=0
BA   34   CR         0   TR 12   CH 14   NT  E           35/48   voff=0
BA   34   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   34   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR       3/4   TR  8   CH  8   NT  A             1/6   voff=0
BA   34   CR       3/4   TR 12   CH 14   NT  E           11/48   voff=0
BA   34   CR       3/4   TR 12   CH 14   NT  E-          11/48   voff=0
BA   34   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR         1   TR  8   CH  8   NT  E'          35/48   voff=0
BA   34   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   34   CR         1   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   34   CR         1   TR 11   CH 15   NT  A---        23/48   voff=0
BA   34   CR         1   TR 12   CH 14   NT  C#'         35/48   voff=0
BA   34   CR         1   TR 12   CH 14   NT  C#          35/48   voff=0
BA   34   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR     1+1/2   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR     1+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR     1+3/4   TR  8   CH  8   NT  E'            1/6   voff=0
BA   34   CR     1+3/4   TR 12   CH 14   NT  C#'         11/48   voff=0
BA   34   CR     1+3/4   TR 12   CH 14   NT  C#          11/48   voff=0
BA   34   CR     1+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR         2   TR  4   CH  4   NT  C#'       1+47/48   von=101   voff=0
BA   34   CR         2   TR  4   CH  4   NT  C#        1+47/48   voff=0
BA   34   CR         2   TR  7   CH 11   NT  A-        1+47/48   voff=0
BA   34   CR         2   TR  7   CH 11   NT  C#        1+47/48   voff=0
BA   34   CR         2   TR  7   CH 11   NT  A         1+47/48   voff=0
BA   34   CR         2   TR  7   CH 11   NT  A'        1+47/48   voff=0
BA   34   CR         2   TR  7   CH 11   NT  C#'       1+47/48   voff=0
BA   34   CR         2   TR  7   CH 11   NT  A         1+47/48   voff=0
BA   34   CR         2   TR  8   CH  8   NT  A'        1+23/48   voff=0
BA   34   CR         2   TR  9   CH 10   NT  C--          1/24   von=100   voff=0
BA   34   CR         2   TR  9   CH 10   NT  D--          1/16   von=114   voff=0
BA   34   CR         2   TR 11   CH 15   NT  F#--        23/48   voff=0
BA   34   CR         2   TR 12   CH 14   NT  C#        1+47/48   voff=0
BA   34   CR         2   TR 12   CH 14   NT  C#'       1+47/48   voff=0
BA   34   CR     2+1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   34   CR     2+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR     2+5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR         3   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   34   CR         3   TR  9   CH 10   NT  D--          1/16   von=111   voff=0
BA   34   CR         3   TR 11   CH 15   NT  F#--        23/48   voff=0
BA   34   CR     3+1/2   TR  8   CH  8   NT  A'           5/48   voff=0
BA   34   CR     3+1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   34   CR     3+5/8   TR  8   CH  8   NT  B'           5/48   voff=0
BA   34   CR     3+2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   34   CR     3+3/4   TR  8   CH  8   NT  A'          11/48   voff=0
BA   34   CR     3+5/6   TR  9   CH 10   NT  D--          1/16   voff=0

BA   35   CR         0   TR  4   CH  4   NT  C'        3+47/48   voff=0
BA   35   CR         0   TR  4   CH  4   NT  C         3+47/48   voff=0
BA   35   CR         0   TR  7   CH 11   NT  G#-       1+47/48   voff=0
BA   35   CR         0   TR  7   CH 11   NT  C         1+47/48   voff=0
BA   35   CR         0   TR  7   CH 11   NT  G#        1+47/48   voff=0
BA   35   CR         0   TR  7   CH 11   NT  G#'       1+47/48   voff=0
BA   35   CR         0   TR  7   CH 11   NT  C'        1+47/48   voff=0
BA   35   CR         0   TR  7   CH 11   NT  G#        1+47/48   voff=0
BA   35   CR         0   TR  8   CH  8   NT  G#'       1+23/48   voff=0
BA   35   CR         0   TR  9   CH 10   NT  D--          1/16   von=112   voff=0
BA   35   CR         0   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   35   CR         0   TR 11   CH 15   NT  Eb--        23/48   voff=0
BA   35   CR         0   TR 12   CH 14   NT  C         1+47/48   voff=0
BA   35   CR         0   TR 12   CH 14   NT  C'        1+47/48   voff=0
BA   35   CR       1/2   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   35   CR       2/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR       5/6   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR         1   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR         1   TR  9   CH 10   NT  C--          1/16   von=100   voff=0
BA   35   CR         1   TR 11   CH 15   NT  G#--        23/48   voff=0
BA   35   CR     1+1/6   TR  9   CH 10   NT  D--          1/16   von=76   voff=0
BA   35   CR     1+1/3   TR  9   CH 10   NT  D--          1/16   voff=0
BA   35   CR     1+1/2   TR  8   CH  8   NT  F'          11/48   voff=0
